x,y,u
-0.576,0.717,0.058045793878768376
-0.576,0.737,-0.003995946752483465
-0.576,0.758,-0.06880109493103996
-0.576,0.778,-0.1299627140722975
-0.576,0.798,-0.19040318932840425
-0.576,0.818,-0.25001212385014393
-0.576,0.838,-0.3087487535083306
-0.576,0.859,-0.36952153134209975
-0.576,0.879,-0.4266512747174731
-0.576,0.899,-0.48321934877333866
-0.576,0.919,-0.5394378807850199
-0.576,0.939,-0.5955444529094657
-0.576,0.96,-0.6546017360930679
-0.576,0.98,-0.7112164644192347
-0.576,1.0,-0.7683752838580797
-0.556,-1.0,-0.5648692214697645
-0.556,-0.98,-0.509612781409689
-0.556,-0.96,-0.4526275093463421
-0.556,-0.939,-0.3908456547021934
-0.556,-0.919,-0.3301941085568585
-0.556,-0.899,-0.2679449667854985
-0.556,-0.879,-0.2043868225792263
-0.556,-0.859,-0.13991724801666877
-0.556,-0.838,-0.07177827693181371
-0.556,-0.818,-0.007036773996606349
-0.556,-0.798,0.05695752136740706
-0.556,-0.778,0.11961197373476343
-0.556,-0.758,0.18036512167706928
-0.556,-0.737,0.2415615364867444
-0.556,-0.717,0.2969427330078154
-0.556,-0.697,0.34918512999004003
-0.556,-0.677,0.3981099742524606
-0.556,-0.657,0.4436643853186436
-0.556,-0.636,0.48795490151107557
-0.556,-0.616,0.5269674143419893
-0.556,-0.596,0.5631915479749414
-0.556,-0.576,0.5970059442694977
-0.556,-0.556,0.6288419716810622
-0.556,-0.535,0.660640353946133
-0.556,-0.515,0.6898441161597286
-0.556,-0.495,0.7184229257316425
-0.556,-0.475,0.7467426421207358
-0.556,-0.455,0.7750958411702199
-0.556,-0.434,0.8051289828484972
-0.556,-0.414,0.834097886456158
-0.556,-0.394,0.8634434099083758
-0.556,-0.374,0.8930977641585193
-0.556,-0.354,0.9229203629354207
-0.556,-0.333,0.9541973933608253
-0.556,-0.313,0.9837027321908629
-0.556,-0.293,1.0126732312819426
-0.556,-0.273,1.0408558795376581
-0.556,-0.253,1.0680172452249703
-0.556,-0.232,1.0952208997842132
-0.556,-0.212,1.1197137878710794
-0.556,-0.192,1.1427199537546866
-0.556,-0.172,1.164182262868891
-0.556,-0.152,1.1840878692200918
-0.556,-0.131,1.2033328545973718
-0.556,-0.111,1.2201281947514004
-0.556,-0.091,1.2354731509800687
-0.556,-0.071,1.2494054722227157
-0.556,-0.051,1.2619406343998312
-0.556,-0.03,1.2735771108203024
-0.556,-0.01,1.2831423291043262
-0.556,0.01,1.2911206353240903
-0.556,0.03,1.2973627401407406
-0.556,0.051,1.3018433533445541
-0.556,0.071,1.3039141789459656
-0.556,0.091,1.30361211179708
-0.556,0.111,1.3007114861463314
-0.556,0.131,1.2950045761271676
-0.556,0.152,1.2858033616831084
-0.556,0.172,1.2738486021754383
-0.556,0.192,1.2587082486738232
-0.556,0.212,1.2403696094590029
-0.556,0.232,1.2188828007992527
-0.556,0.253,1.1930495166848136
-0.556,0.273,1.1654951589298237
-0.556,0.293,1.135258905881372
-0.556,0.313,1.1025598606875098
-0.556,0.333,1.067625356702146
-0.556,0.354,1.0287799886517532
-0.556,0.374,0.9899327905786504
-0.556,0.394,0.9494523541617039
-0.556,0.414,0.9074703623629172
-0.556,0.434,0.8640787358504401
-0.556,0.455,0.8170569935808226
-0.556,0.475,0.770903145096823
-0.556,0.495,0.7234032192699672
-0.556,0.515,0.6745371949161982
-0.556,0.535,0.6242846377053884
-0.556,0.556,0.5700180582275367
-0.556,0.576,0.5169239524688505
-0.556,0.596,0.4625052622078227
-0.556,0.616,0.4068554780864925
-0.556,0.636,0.3501101205681242
-0.556,0.657,0.28954223621694886
-0.556,0.677,0.23114034959209034
-0.556,0.697,0.17227580984628738
-0.556,0.717,0.11319492033356375
-0.556,0.737,0.05413634545232103
-0.556,0.758,-0.007613164225785701
-0.556,0.778,-0.06598503349591317
-0.556,0.798,-0.1237991642117969
-0.556,0.818,-0.18098822268466344
-0.556,0.838,-0.23754899843129165
-0.556,0.859,-0.29633279955035635
-0.556,0.879,-0.3518722140716049
-0.556,0.899,-0.40715712682435273
-0.556,0.919,-0.46240078999789747
-0.556,0.939,-0.5178333661935653
-0.556,0.96,-0.5764880602637378
-0.556,0.98,-0.632987212168507
-0.556,1.0,-0.6902641362031795
-0.535,-1.0,-0.45604266365028645
-0.535,-0.98,-0.40057418830113234
-0.535,-0.96,-0.3434693085149694
-0.535,-0.939,-0.28180764459235164
-0.535,-0.919,-0.22164291407420192
-0.535,-0.899,-0.16036479382124771
-0.535,-0.879,-0.09836110442325671
-0.535,-0.859,-0.036100443683992234
-0.535,-0.838,0.02897552364686634
-0.535,-0.818,0.09009160189958476
-0.535,-0.798,0.14980691896284457
-0.535,-0.778,0.20760159438773668
-0.535,-0.758,0.2630159589444371
-0.535,-0.737,0.3182294074275863
-0.535,-0.717,0.36770141755324703
-0.535,-0.697,0.4139810965655416
-0.535,-0.677,0.45703687997695563
-0.535,-0.657,0.4969550949836241
-0.535,-0.636,0.5357095616050753
-0.535,-0.616,0.569914420540282
-0.535,-0.596,0.6018554768842779
-0.535,-0.576,0.6319506188843643
-0.535,-0.556,0.6606403539461329
-0.535,-0.535,0.6897313635731802
-0.535,-0.515,0.7168789464498367
-0.535,-0.495,0.7438458673674733
-0.535,-0.475,0.770919728285454
-0.535,-0.455,0.7983079657167145
-0.535,-0.434,0.8275335276433425
-0.535,-0.414,0.855843518585529
-0.535,-0.394,0.8845625067163391
-0.535,-0.374,0.9135635338417386
-0.535,-0.354,0.9426590009521085
-0.535,-0.333,0.973064213079865
-0.535,-0.313,1.0016234348915365
-0.535,-0.293,1.029537438633582
-0.535,-0.273,1.056568101326232
-0.535,-0.253,1.082504714888386
-0.535,-0.232,1.1083732443707504
-0.535,-0.212,1.1315779719788872
-0.535,-0.192,1.1533052992943582
-0.535,-0.172,1.1735175854980884
-0.535,-0.152,1.1922162902671731
-0.535,-0.131,1.2102460219666848
-0.535,-0.111,1.225930471411318
-0.535,-0.091,1.2402037181480356
-0.535,-0.071,1.2530896204216884
-0.535,-0.051,1.2645908845293243
-0.535,-0.03,1.275141753387877
-0.535,-0.01,1.2836667328409288
-0.535,0.01,1.2905956575917719
-0.535,0.03,1.2957866406859455
-0.535,0.051,1.2991821017284935
-0.535,0.071,1.300262307218175
-0.535,0.091,1.299046256159836
-0.535,0.111,1.2953475562077759
-0.535,0.131,1.2890037063496615
-0.535,0.152,1.2793526213173063
-0.535,0.172,1.2672214468579752
-0.535,0.192,1.2521862450244112
-0.535,0.212,1.2342592446370724
-0.535,0.232,1.213506764820523
-0.535,0.253,1.1887963733190767
-0.535,0.273,1.1626369324214254
-0.535,0.293,1.1340942577238196
-0.535,0.313,1.103358850751143
-0.535,0.333,1.0706221778052305
-0.535,0.354,1.0342935766211565
-0.535,0.374,0.9980007976233091
-0.535,0.394,0.9601879648604704
-0.535,0.414,0.9209561472365004
-0.535,0.434,0.8803701398982007
-0.535,0.455,0.8363353461671665
-0.535,0.475,0.7930557269423419
-0.535,0.495,0.7484601532150045
-0.535,0.515,0.7025354265222923
-0.535,0.535,0.655274069481372
-0.535,0.556,0.6042192210699563
-0.535,0.576,0.5542674348912209
-0.535,0.596,0.5030849582729151
-0.535,0.616,0.45077250883586406
-0.535,0.636,0.3974649222368092
-0.535,0.657,0.34060318810599566
-0.535,0.677,0.2858022603744079
-0.535,0.697,0.23057851406930951
-0.535,0.717,0.1751389136306945
-0.535,0.737,0.11967739096200124
-0.535,0.758,0.061602083655625764
-0.535,0.778,0.006577767074783358
-0.535,0.798,-0.0480887441550132
-0.535,0.818,-0.10237629277511127
-0.535,0.838,-0.15632192255167435
-0.535,0.859,-0.21270200450584067
-0.535,0.879,-0.26629932283304153
-0.535,0.899,-0.31999164292808746
-0.535,0.919,-0.37399021637117263
-0.535,0.939,-0.4285137244608092
-0.535,0.96,-0.4865543666072684
-0.535,0.98,-0.5427637495526678
-0.535,1.0,-0.6000069248607148
-0.515,-1.0,-0.34801368475923744
-0.515,-0.98,-0.2927477049416274
-0.515,-0.96,-0.23607742066107779
-0.515,-0.939,-0.17525066581865992
-0.515,-0.919,-0.11635009589648436
-0.515,-0.899,-0.05688018228277794
-0.515,-0.879,0.002713968697764968
-0.515,-0.859,0.06193707649883409
-0.515,-0.838,0.12315445319822116
-0.515,-0.818,0.1799998454655912
-0.515,-0.798,0.23493402425152976
-0.515,-0.778,0.28753483915350286
-0.515,-0.758,0.33745926973987544
-0.515,-0.737,0.38673309968298397
-0.515,-0.717,0.43052332776034125
-0.515,-0.697,0.4712332544536824
-0.515,-0.677,0.508956077328425
-0.515,-0.657,0.543886162764576
-0.515,-0.636,0.5778691871152505
-0.515,-0.616,0.6080385017983441
-0.515,-0.596,0.6364745026178044
-0.515,-0.576,0.6636026074903784
-0.515,-0.556,0.6898441161597284
-0.515,-0.535,0.716878946449837
-0.515,-0.515,0.7424959204395486
-0.515,-0.495,0.7682758532603522
-0.515,-0.475,0.7944272006915278
-0.515,-0.455,0.8210750450935522
-0.515,-0.434,0.84963517788226
-0.515,-0.414,0.8773449637161008
-0.515,-0.394,0.905438167230783
-0.515,-0.374,0.9337436561076665
-0.515,-0.354,0.9620474454137118
-0.515,-0.333,0.9915007998191011
-0.515,-0.313,1.0190412553874095
-0.515,-0.293,1.045838237467926
-0.515,-0.273,1.0716748066372437
-0.515,-0.253,1.0963651247051736
-0.515,-0.232,1.120900568589059
-0.515,-0.212,1.142837639781183
-0.515,-0.192,1.16332204669336
-0.515,-0.172,1.1823325683834527
-0.515,-0.152,1.199878621905075
-0.515,-0.131,1.2167531167569217
-0.515,-0.111,1.231386088040285
-0.515,-0.091,1.244644871569919
-0.515,-0.071,1.256542146170041
-0.515,-0.051,1.2670682207108623
-0.515,-0.03,1.2766002844136946
-0.515,-0.01,1.2841523998381819
-0.515,0.01,1.2901095379516736
-0.515,0.03,1.2943387699676208
-0.515,0.051,1.2967513050449377
-0.515,0.071,1.2969487219628364
-0.515,0.091,1.294931975409411
-0.515,0.111,1.290550225132613
-0.515,0.131,1.2836774305672003
-0.515,0.152,1.2736780705379205
-0.515,0.172,1.2614460427243865
-0.515,0.192,1.246562920651618
-0.515,0.212,1.2290617940695197
-0.515,0.232,1.2090192798956625
-0.515,0.253,1.185360816136536
-0.515,0.273,1.1604886147311668
-0.515,0.293,1.1334932284755863
-0.515,0.313,1.1045428566896427
-0.515,0.333,1.0738007192482584
-0.515,0.354,1.03976046048909
-0.515,0.374,1.0057991505235198
-0.515,0.394,0.97044173188558
-0.515,0.414,0.933765335021673
-0.515,0.434,0.8958196707797438
-0.515,0.455,0.8546385065877518
-0.515,0.475,0.8141525765568737
-0.515,0.495,0.7724279761810598
-0.515,0.515,0.7294613109654249
-0.515,0.535,0.6852561061331989
-0.515,0.556,0.6375290651487516
-0.515,0.576,0.5908708635250786
-0.515,0.596,0.5431083016075114
-0.515,0.616,0.49434235675991756
-0.515,0.636,0.4446991602714825
-0.515,0.657,0.3917937968694312
-0.515,0.677,0.3408366073026961
-0.515,0.697,0.28949519681851466
-0.515,0.717,0.23793486915404788
-0.515,0.737,0.1863018088838168
-0.515,0.758,0.13213640264146304
-0.515,0.778,0.08067818410879951
-0.515,0.798,0.029374050359093073
-0.515,0.818,-0.02179821651161217
-0.515,0.838,-0.0729132505420115
-0.515,0.859,-0.126657407272699
-0.515,0.879,-0.1780832385604591
-0.515,0.899,-0.22994127551966356
-0.515,0.919,-0.2824397323173909
-0.515,0.939,-0.3357842463345371
-0.515,0.96,-0.39290828985304854
-0.515,0.98,-0.4485226773963398
-0.515,1.0,-0.5054089899866512
-0.495,-1.0,-0.23635201299204
-0.495,-0.98,-0.18188382888274593
-0.495,-0.96,-0.12636230412307903
-0.495,-0.939,-0.06722403547133243
-0.495,-0.919,-0.0104695273943603
-0.495,-0.899,0.04628024604125949
-0.495,-0.879,0.10256020065175298
-0.495,-0.859,0.15788686869662077
-0.495,-0.838,0.21443299261361642
-0.495,-0.818,0.2663512619057956
-0.495,-0.798,0.31598892593791494
-0.495,-0.778,0.3630371251942168
-0.495,-0.758,0.4072791710660929
-0.495,-0.737,0.45058890322413253
-0.495,-0.717,0.48883399450437726
-0.495,-0.697,0.5242500631625899
-0.495,-0.677,0.5570314720137709
-0.495,-0.657,0.5874539386859761
-0.495,-0.636,0.6172342275398108
-0.495,-0.616,0.6439374420284394
-0.495,-0.596,0.6694366162241139
-0.495,-0.576,0.6941378323005282
-0.495,-0.556,0.7184229257316426
-0.495,-0.535,0.7438458673674737
-0.495,-0.515,0.7682758532603519
-0.495,-0.495,0.7931299219633314
-0.495,-0.475,0.8185369916578021
-0.495,-0.455,0.8445454898588683
-0.495,-0.434,0.8724725758888775
-0.495,-0.414,0.8995558792832089
-0.495,-0.394,0.9269538866352597
-0.495,-0.374,0.954466566835717
-0.495,-0.354,0.9818639222806402
-0.495,-0.333,1.0102432895835678
-0.495,-0.313,1.036653139316732
-0.495,-0.293,1.0622353491052778
-0.495,-0.273,1.0867972194419904
-0.495,-0.253,1.1101812456217064
-0.495,-0.232,1.1333395839297769
-0.495,-0.212,1.1539848301696354
-0.495,-0.192,1.173216957162763
-0.495,-0.172,1.1910248283597025
-0.495,-0.152,1.207424002859088
-0.495,-0.131,1.2231537669828556
-0.495,-0.111,1.2367459447496445
-0.495,-0.091,1.2490013548425534
-0.495,-0.071,1.2599224401489857
-0.495,-0.051,1.269487810837348
-0.495,-0.03,1.2780187792324116
-0.495,-0.01,1.2846235719882209
-0.495,0.01,1.289641748978308
-0.495,0.03,1.2929508844405657
-0.495,0.051,1.2944380656535754
-0.495,0.071,1.2938161532968484
-0.495,0.091,1.2910704971333522
-0.495,0.111,1.2860833756546506
-0.495,0.131,1.2787604847534013
-0.495,0.152,1.2684909859754367
-0.495,0.172,1.2562244031104746
-0.495,0.192,1.241546330302088
-0.495,0.212,1.224504732864036
-0.495,0.232,1.2051863388458022
-0.495,0.253,1.1825712948813647
-0.495,0.273,1.158954284958494
-0.495,0.293,1.1334557613177267
-0.495,0.313,1.1062239489493728
-0.495,0.333,1.077400794093564
-0.495,0.354,1.045564378218414
-0.495,0.374,1.0138613864773358
-0.495,0.394,0.9808972831233463
-0.495,0.414,0.9467360099031801
-0.495,0.434,0.9114177721803548
-0.495,0.455,0.8731136236143524
-0.495,0.475,0.8354824385981069
-0.495,0.495,0.7967306379563541
-0.495,0.515,0.7568645709033329
-0.495,0.535,0.7158982396453526
-0.495,0.556,0.6717306230418381
-0.495,0.576,0.6286195657015321
-0.495,0.596,0.5845589823199882
-0.495,0.616,0.539642991030597
-0.495,0.636,0.49398392342610753
-0.495,0.657,0.44538122496892363
-0.495,0.677,0.3986041331434711
-0.495,0.697,0.35148316573223737
-0.495,0.717,0.3041385691066975
-0.495,0.737,0.2566681717197936
-0.495,0.758,0.20676060610787744
-0.495,0.778,0.15919745767709567
-0.495,0.798,0.11158477665985539
-0.495,0.818,0.0638583731241748
-0.495,0.838,0.015910250453149772
-0.495,0.859,-0.034836017324892804
-0.495,0.879,-0.08373328079381442
-0.495,0.899,-0.1333856545900409
-0.495,0.919,-0.18399496828177014
-0.495,0.939,-0.2357509833007001
-0.495,0.96,-0.2915063744355213
-0.495,0.98,-0.34607197897925884
-0.495,1.0,-0.4021253538070269
-0.475,-1.0,-0.12206475412299549
-0.475,-0.98,-0.06914741296644802
-0.475,-0.96,-0.015611064288089088
-0.475,-0.939,0.04090339246827496
-0.475,-0.919,0.09460330605008838
-0.475,-0.899,0.14774377219219403
-0.475,-0.879,0.1998763495706305
-0.475,-0.859,0.250563824805496
-0.475,-0.838,0.3017877147997899
-0.475,-0.818,0.34830511914931167
-0.475,-0.798,0.3923301572160033
-0.475,-0.778,0.43367457477311905
-0.475,-0.758,0.4722447886173285
-0.475,-0.737,0.5097641993287377
-0.475,-0.717,0.5427677431597719
-0.475,-0.697,0.5733040912358911
-0.475,-0.677,0.601642963889525
-0.475,-0.657,0.6281115295217381
-0.475,-0.636,0.6542964053932117
-0.475,-0.616,0.6781084479367007
-0.475,-0.596,0.7012161297368545
-0.475,-0.576,0.723986012679149
-0.475,-0.556,0.7467426421207365
-0.475,-0.535,0.7709197420279742
-0.475,-0.515,0.7944272006915278
-0.475,-0.495,0.8185365983737201
-0.475,-0.475,0.8433033049161336
-0.475,-0.455,0.8687083216154438
-0.475,-0.434,0.8959779475494202
-0.475,-0.414,0.9223662647789121
-0.475,-0.394,0.9489712398582762
-0.475,-0.374,0.9755761168412501
-0.475,-0.354,1.0019481762506088
-0.475,-0.333,1.029132966724922
-0.475,-0.313,1.0543121464113654
-0.475,-0.293,1.0785961605425436
-0.475,-0.273,1.1018204294003546
-0.475,-0.253,1.1238549491428365
-0.475,-0.232,1.1456098673357522
-0.475,-0.212,1.1649547125721966
-0.475,-0.192,1.182935115672794
-0.475,-0.172,1.1995502506199625
-0.475,-0.152,1.2148169897844134
-0.475,-0.131,1.229417986510835
-0.475,-0.111,1.241984641095784
-0.475,-0.091,1.2532518201755294
-0.475,-0.071,1.2632125624469448
-0.475,-0.051,1.2718354112625458
-0.475,-0.03,1.2793898208195384
-0.475,-0.01,1.2850768053868242
-0.475,0.01,1.2891942496532542
-0.475,0.03,1.2916314840150724
-0.475,0.051,1.292254117539076
-0.475,0.071,1.2908810000723203
-0.475,0.091,1.2874818932940875
-0.475,0.111,1.281969064800087
-0.475,0.131,1.2742759993345878
-0.475,0.152,1.2638155956756363
-0.475,0.172,1.251579880529591
-0.475,0.192,1.2371595608258708
-0.475,0.212,1.2206155860572778
-0.475,0.232,1.2020382899578805
-0.475,0.253,1.1804644079793274
-0.475,0.273,1.158080441362229
-0.475,0.293,1.1340396283150693
-0.475,0.313,1.1084749277796575
-0.475,0.333,1.0815103924538596
-0.475,0.354,1.0518144823468154
-0.475,0.374,1.0223131239941703
-0.475,0.394,0.9916982727621282
-0.475,0.414,0.9600255007585988
-0.475,0.434,0.9273319592716017
-0.475,0.455,0.891931374794405
-0.475,0.475,0.8572110516651661
-0.475,0.495,0.8215208808335155
-0.475,0.515,0.7848761454554609
-0.475,0.535,0.7472985755038021
-0.475,0.556,0.7068774382385048
-0.475,0.576,0.6675154429485743
-0.475,0.596,0.6273766348430946
-0.475,0.616,0.5865452402400744
-0.475,0.636,0.5451147296645489
-0.475,0.657,0.5010783490661624
-0.475,0.677,0.45873534595376547
-0.475,0.697,0.4160904812410993
-0.475,0.717,0.3732195275888104
-0.475,0.737,0.330171603545679
-0.475,0.758,0.2847997999717343
-0.475,0.778,0.24140364941368447
-0.475,0.798,0.19776547281103768
-0.475,0.818,0.15378447387278665
-0.475,0.838,0.10932313815893678
-0.475,0.859,0.061937756969166105
-0.475,0.879,0.015944855489083833
-0.475,0.899,-0.03109208109759222
-0.475,0.919,-0.07936631741262012
-0.475,0.939,-0.12904957849485654
-0.475,0.96,-0.1828842760252913
-0.475,0.98,-0.23583461674049366
-0.475,1.0,-0.29044974973841203
-0.455,-1.0,-0.006484065027817565
-0.455,-0.98,0.04403045935096456
-0.455,-0.96,0.0946917618029468
-0.455,-0.939,0.14764336661241498
-0.455,-0.919,0.1974267217337387
-0.455,-0.899,0.24616190876380634
-0.455,-0.879,0.2934497713290221
-0.455,-0.859,0.33892482925858636
-0.455,-0.838,0.38438005096837097
-0.455,-0.818,0.4252328181006267
-0.455,-0.798,0.46354256573291874
-0.455,-0.778,0.4992380301768567
-0.455,-0.758,0.5323376585657855
-0.455,-0.737,0.5644174081621978
-0.455,-0.717,0.5926199710125891
-0.455,-0.697,0.6187955791962283
-0.455,-0.677,0.6432597370383584
-0.455,-0.657,0.6663635065004193
-0.455,-0.636,0.6895639826932002
-0.455,-0.616,0.7110341119968216
-0.455,-0.596,0.7322481277994681
-0.455,-0.576,0.7535160607559562
-0.455,-0.556,0.7750958411702199
-0.455,-0.535,0.7983079799223869
-0.455,-0.515,0.821075045093552
-0.455,-0.495,0.8445454898588688
-0.455,-0.475,0.868708336348864
-0.455,-0.455,0.8934885736065026
-0.455,-0.434,0.9200304725421764
-0.455,-0.414,0.9456256955105842
-0.455,-0.394,0.9713220608887072
-0.455,-0.374,0.9968984875576533
-0.455,-0.354,1.0221288947312903
-0.455,-0.333,1.0480113726587583
-0.455,-0.313,1.0718737080584724
-0.455,-0.293,1.0947952527568965
-0.455,-0.273,1.1166374296522146
-0.455,-0.253,1.1372963627778407
-0.455,-0.232,1.1576392501107176
-0.455,-0.212,1.1756873201084148
-0.455,-0.192,1.192430037281797
-0.455,-0.172,1.2078700798746578
-0.455,-0.152,1.2220232847436507
-0.455,-0.131,1.235516412845404
-0.455,-0.111,1.2470772527457015
-0.455,-0.091,1.2573761155156817
-0.455,-0.071,1.266396094584523
-0.455,-0.051,1.274098733700923
-0.455,-0.03,1.2807059534218055
-0.455,-0.01,1.2855095896409228
-0.455,0.01,1.2887695593895736
-0.455,0.03,1.290387869783879
-0.455,0.051,1.2902111577231532
-0.455,0.071,1.2881582559509042
-0.455,0.091,1.2841834135959735
-0.455,0.111,1.2782245695959753
-0.455,0.131,1.270241038963035
-0.455,0.152,1.2596688583778037
-0.455,0.172,1.2475311832977123
-0.455,0.192,1.23342235302489
-0.455,0.212,1.2174129234974718
-0.455,0.232,1.1995983927987812
-0.455,0.253,1.1790682933415746
-0.455,0.273,1.1579039911111393
-0.455,0.293,1.1352922946907371
-0.455,0.313,1.111354226491926
-0.455,0.333,1.0862029700531701
-0.455,0.354,1.0585966851091821
-0.455,0.374,1.0312537740821723
-0.455,0.394,1.0029540996248245
-0.455,0.414,0.9737502122526722
-0.455,0.434,0.9436796508075844
-0.455,0.455,0.9112036007525292
-0.455,0.475,0.8794370750099276
-0.455,0.495,0.8468740080379885
-0.455,0.515,0.8135375017026271
-0.455,0.535,0.7794563280635295
-0.455,0.556,0.7429118090354655
-0.455,0.576,0.7074371919172188
-0.455,0.596,0.6713683381942017
-0.455,0.616,0.6347755336623863
-0.455,0.636,0.5977321546080103
-0.455,0.657,0.5584305094290972
-0.455,0.677,0.5206830753406223
-0.455,0.697,0.48267802534612614
-0.455,0.717,0.4444473559599468
-0.455,0.737,0.40599548997065593
-0.455,0.758,0.3653522662420551
-0.455,0.778,0.32632387038041943
-0.455,0.798,0.28688272664564146
-0.455,0.818,0.24689726212854074
-0.455,0.838,0.20620629917460134
-0.455,0.859,0.1625226475466683
-0.455,0.879,0.11980483527805817
-0.455,0.899,0.07580316389190751
-0.455,0.919,0.030337506343952842
-0.455,0.939,-0.016744849559889363
-0.455,0.96,-0.068044320716486
-0.455,0.98,-0.11873729376047631
-0.455,1.0,-0.17121790338849469
-0.434,-1.0,0.11454185551834323
-0.434,-0.98,0.16159081381990772
-0.434,-0.96,0.20830172356879334
-0.434,-0.939,0.25658525221871537
-0.434,-0.919,0.3014575836046732
-0.434,-0.899,0.34488209387659063
-0.434,-0.879,0.38653628474387586
-0.434,-0.859,0.42614844783296674
-0.434,-0.838,0.4653171559205897
-0.434,-0.818,0.5001772087254759
-0.434,-0.798,0.5326052851291687
-0.434,-0.778,0.562637954431395
-0.434,-0.758,0.590392439809088
